不负年华不负心,现在是2019-1-2，这一年，一定要坚持下去！,5.0,1
mooc88159564339391510,老师将复杂的内容讲的通俗易懂解释的非常详细！,5,1
WJJC079欧一鸿3180104754,编程题还是挺有挑战性的,5,1
6002316012ncdx,课程不错，教学水平很高，不过我个人感觉难度偏大。。。注重知识点的讲解，却缺乏过程的剖析，让小白觉得很自卑啊（是我太菜了，跟不上节奏）我还是建议有基础的人通过看这个慕课来复习与提高，初学者还是建议跟着比较初级一点的教程吧,4,1
mooc16353059433305939,对比了这么多优秀大学的数据结构网课，还是姥姥的课讲得即清楚又有挑战度，太完美了。,5,1
mooc52782938793899779,课程内容很充实,5,1
wen-zonghui,很好，感谢！,5,1
NCU_CirclePlan,对数据结构和算法的学习理解有很大的帮助，感谢老师们！,5,1
尔虞我诈乱斗,goodgood,5,1
朕这脾气,讲的很透彻哈哈,5,1
xiemelite163com,来听听比较好的大学的课程提升一下自己。,5,1
谢泽龙超爱学习,拼题A棒棒,5,1
张景雄,内容很好，可以学很多，但是有点偏快,5,1
WANGmooc764,老师讲课内容生动有趣，条理清晰，易于理解,5,1
peiyuanma,小白专场十分好！让我在编程方面有了不少长进,5,1
gdptf,课程的难度由浅入深，是个很好的课程,5,1
软工04张巩帆,很清晰的讲解了各个结构的特点和细节,5,1
SIGMA711,还行还行吧,5,1
浪够了没快回家跪,好的就觉得,5,1
浮宫魅影ykt1530409291147,老师讲的好好，例子都很通俗易懂，喜欢喜欢,5,1
fengyr,非常棒！受益匪浅,5,1
卫斯理mooc12,老师讲的很好,5,1
xingpz2008,老师很不错,5,1
焉得谖草不在树背,内容丰富，讲解清晰，反正很nice,5,1
努力上岸啊,准备跨考浙大，算是很友好的课程了,5,1
_stellaris,课程略有难度，通过课后的练习理解的十分深刻,5,1
王天宇啊啊啊,老师讲得很仔细,5,1
恰同学少年study,感觉原来不懂的知识，经过老师细致和生活中贴切的举例，很好地理解了。,5,1
青丝玄墨,挺好的，没有建议,5,1
以成,老师讲得清楚、明白，认真跟着老师学习一定有收获。,5,1
鱼在我这里2019,非常好，帮助很大,5,1
m15574917010163com,讲课方式很有趣，也很容易理解，非常好的一门课程,5,1
vipcuiyang,good赶紧更新，等不及了,5,1
CHINAScuer,视频配合教材一起，真的只看书不太能懂抽象的知识点,5,1
CelesteLiu,老师讲得很生动，从浅入深,5,1
鱼得水mooc2,刷第二遍了，读书百遍，其义自见,5,1
mooc53743498323088512,laoshijiangdehenhao,5,1
WHU2018302080227,课程安排比较合理。,5,1
0pg-one0,老师讲课方式幽默风趣，同时又深刻易理解,5,1
杳然Sean,太棒了，比听系主任的课生动有趣多了！,5,1
彬光,不是科班出身，对于一些公式不懂，所以在算法上比较难下手，希望能在讲课的过程中稍微提及下公式,5,1
yycmooc6,姥姥很棒诶！就是编程对初学者还是有点头大,5,1
mooc74371102877630778,第一次听浙大的网课，很棒,5,1
hznmzh,老师讲的很好,5,1
时小,老师讲的超好！,5,1
mooc54160953221382583,越发感觉自己是学渣,5,1
m13029701186,整体课程老师讲得挺好的！,5,1
Sirius_Chen,老师讲的好好,5,1
此间的少年mooc12,很生动的课程，由浅入深，很容易理解，精品之课！,5,1
mooc44751536772065664,讲得清晰，明白,5,1
XIAYImooc,老师的知识引导做的很好，而且内容讲的也很详细，让人在学习中很容易理解到知识点的内容。,5,1
jam千寻,授课方式合适,5,1
G_Rose,老师上课很有趣！可以学到很多东西，推荐！,5,1
072171王璐尧,老师讲得真的提起了对这个课程的兴趣，讲解也很细致，赞!,5,1
Pecoro,老师很可爱，讲的也很浅显易懂,5,1
只影孤狼,还不错哦哦，比自己看严老师书好一点,4,1
mooc54159812464976445,真的棒!!,5,1
ZUCC王傲然,陈越姥姥讲的非常好,5,1
PaulWalkermooc1,老师幽默且优秀,5,1
赵兆昭ykt1531529527589,老师讲得生动有趣，很好懂,5,1
mooc63558666349147135,受用很大的,5,1
谢菲尔德数据科学龚子轩,陈越姥姥，风景这边独好。,5,1
Acoccus,老师讲的深入浅出,5,1
宁波基哥,好很好的的数据结构教程姥姥很幽默,5,1
mooc53832749296584157,姥姥还是有很趣的。,5,1
ykt15189925499092413,老师从浅入深，将什么是算法娓娓道来，受益匪浅。,5,1
Supuo,讲的非常棒!,5,1
mooc1521108925857,老师讲的挺不错的。,5,1
mooc1520235342940,老师挺幽默的，能把这么枯燥的理论内容讲得很生动实在不容易,5,1
姜有亮,老师讲课内容很清晰,5,1
mooc1495597950604,浅显易懂，好课，开阔视野和思路！,5,1
yyhzxcvbnm163com,讲得很仔细，赞,5,1
微风余乐,老师讲的挺好滴，感觉说话让人特舒服。,5,1
mooc65416858315203931,可以让我跟上学习进度,5,1
计算机1603-311609000911-马星辉,这是我听过的最好的数据结果的课程，学到很多东西,5,1
jdq8576,很棒，老师讲的很仔细,5,1
淡定的猕猴桃,讲的很好，但是比较难,5,1
Raccoonnn,好的好的好的,5,1
mooc83820282157527315,非常不错，学到很多,5,1
乐风派华,很好的课哦，好好学习专业课吧,5,1
Lysias,Verygood.MuchbetterthanIthoughtitwouldbe.,5,1
PhantasyPi,课程内容安排合理，老师讲课生动幽默，课程中插入的讨论和练习非常能够启发学生思考。强烈推荐！,5,1
蓁蓁38324,super棒！！推荐推荐！,5,1
mooc48550744029660194,有点难，要更努力才能跟上,5,1
mooc43454405171511530,喜欢姥姥的讲课方式，轻松、形象、易理解！一直很喜欢浙大，高考没考上但考研一定要去浙大看看！,5,1
武汉工程大学小明,非常好，很及时,5,1
mooc77224258032434117,老师好有趣,5,1
suiwotong,受益良多，正在学习中。,5,1
你拉我做咩嘢啊,除了开头第一节对萌新不太友好，后面的内容都容易理解,4,1
mooc1533189865935,能学到课堂上漏听的知识，以及一些学习需了解的知识！,5,1
sssssssr,我很快乐：）虽然其实真的学的很痛苦，但这是我的目标，那就会去做。老师讲的挺好的，简单易懂，讨论圈里还有很多巨佬,5,1
NJUPTB16111714王远帆,老师讲的很形象很不错,5,1
MIXALER,陈越姥姥的课还用说，那肯定是超级棒啊,5,1
ykt1484487187764,真的喜欢陈越老师,5,1
mooc84255488032976849,好看就完了,5,1
谢宇王,很生动又能动手,5,1
zut2018czb201819144410祁平杰,很有启发，从中学到了许多,5,1
王大爷ykt1524989177596,讲的很基础，不错,5,1
mooc1516771304108,期待开课，我一定好好学！,5,1
秋刀鱼的喵,期待开课！,5,1
3170302021,很好的课程,5,1
LittleWei,非常非常好~引导作用很nice！讲解清晰！,5,1
MobiusLeo,特别好详细老师上课流畅,5,1
18大数据一班薛澜,好HHHHHH,5,1
mooc43203473047496388,讲的挺好的，就是没有课本，光听不利于复习,5,1
沐子庭,逻辑清晰，循序渐进,5,1
Titaniummooc66,老师讲的条理清晰，很棒！,5,1
WHU2016301020090,姥姥很可爱！,5,1
wangyihao_Harry,讲得很细致，很棒！,5,1
mooc1477016424069,老师讲得非常好。,5,1
tjlxl1851201,太棒了啊啊啊啊,5,1
大头和尚,学习中，谢谢提供这样优质的课程！,5,1
mooc50708552808626874,讲的很好,5,1
angelove76126com,课程很有帮助,5,1
mooc1507209489782,好，非常好，十分好,5,1
广东工业大学_grassinlife,真的精品，不过难就是了;可能看完后还要花几个月练题目才能熟练。,5,1
knowledgemoocher,非常不错！nice,5,1
晦涩的语言,听的开心~,5,1
HIT1180300522王玮赟,讲课逻辑清晰，内容丰富,5,1
这么痛的回忆,很棒的课程,5,1
TringYNU,感谢姥姥带来这么好的课程。,5,1
ALionofcat,如果我数据结构咩挂科都是老师们的功劳谢谢你们！！！！,5,1
stay_hungry_stay_foolish,有些难度，提高自己！,5,1
LitBeetle,老师讲得非常生动，易懂，课程设置的作业也很有帮助~,5,1
能有几个人心是真的,既能学到基础知识，又接近实际地编程，挺好啊,5,1
由自己，有想有行。,非常好的课程，讲的十分的详细，对于小白也十分的友好不需要什么功底就可以听懂，但是还是要动手实践,5,1
天临近明ykt1430463513866,非常的好，特别是小白专场，讲得详细又清楚，懂得抓住重点，希望出一个系列的计算机课程。,5,1
CQUPT2017212397,喜欢这个既全面又能听懂的数据结构,5,1
mooc40002024839155505,好好好好好,5,1
杨坤mooc18,老师讲课非常细致，深入浅出，讲课节奏也非常好，非常感谢两位老师的课程讲解，目前还在学习中，强烈推荐,5,1
ykt1491806708818,讲的真不错，谢谢mooc平台，如果系统学习完，老师能补充一些实际工作中应用的场景就更好了。,5,1
光电1819贺作舟,挺喜欢这两个老师的讲课模式！！,5,1
Jamie006,老师们讲的都很清楚，也很细致。对于没什么编程基础的我，听起来也不会吃力。何老师讲的比较细致，陈老师讲的比较精炼。不过说实话，何老师讲的都能听得懂。但是陈老师讲的有些概念比较口语化，说的比较泛，有些听不懂。,5,1
abudei,这个课程很不错呀,5,1
mooc1535090131636,清晰易懂特别好,5,1
equnee,讲的真好，谢谢老师们,5,1
曾丽松,老师讲的很好很用心感谢老师,5,1
周雅婷i,老师很优秀，讲解生动详细！,5,1
小丸子xwz,通过这门课学到很多非常感谢老师,5,1
mooc74338021583385430,爱上了，讲得太棒了,5,1
A1Jun,很棒的课程，两位老师讲的让我很感兴趣，一直坚持到学习完毕，顺利的完成了课程考试，在这里感谢下两位老师。,5,1
风青衣,很好的一门课，C实现的还没来得及细细研究，回头补上,5,1
HuThomas1118,陈姥姥讲的很好，进来晚了，很多题没有做，继续加油吧,5,1
mooc15735159402,肯定是最值得推荐的慕课了，老师讲课生动幽默，作业很丰富，学完收获很多。,5,1
mooc1494427224228,十分有价值的数据结构课程！,5,1
墨飏韶年,课程逻辑思维很强,5,1
ccneko,难度大，但老师讲得非常容易理解，循序渐进。我是在期中考前一周才开始学的，赶进度真的是榨干了我的身体。虽然拿到了证书，但还有很多东西没掌握，得再花多点时间重新学一下才行。,5,1
曾睿民,会给很多伪代码。数据结构理解很关键，但是能写出代码实现应用更关键。,5,1
雷锁心镰,感觉课很棒，但是对我来说讲的有点快,5,1
时过冬末,获益匪浅，老师讲的很生动形象，题目都富有挑战性，可以实践上课的内容,5,1
也这,课程难度较大，题目经典数量多，对数据结构的深入理解有很大的帮助！,5,1
C5班20171101054,棒！强烈推荐,5,1
xanderd,讲的很到位,5,1
银镯子mooc2,老师讲的很清楚，听了真的明白了好多,5,1
xzxzxznp,老师讲得很好收获很大,5,1
sonAspy,姥姥的课果然不一样～,5,1
DaPGe,现在做编程相关工作，之前不是学软件的，学了之后帮助很大。,5,1
lovecat,课程老师讲得不错，不愧是国家精品课程，在工作上也能用得上,5,1
AllThatYouNeed,挺好的，学到不少。,5,1
绮韵一梦,怪姥姥的课很好，期待下一次开课,5,1
t1131204984163com,感谢老师们的辛勤指导。,5,1
breaker,MOOC上最好的数据结构与算法课程。,5,1
ykt1500882609952,本人在coursera上了很多课，这是第一个在中国mooc上的。强烈推荐，完全不逊于外文的课程。,5,1
EvanCmooc1,这是自己第一门在mocc上获得的证书，希望今后能继续在慕课上学习下去！,5,1
代时飞,课程比较难，但是非常有收获（nopainnogain!)。学完本课程会对算法的学习打下坚实的基础,5,1
597511220qqcom,课程练习十分重要，pta里的习题很丰富,5,1
九千绮罗,讲得非常好,5,1
myhorizon,学习一门硬骨头的课需要有人带才容易坚持下去，非常感谢陈老师和何老师的讲解，学完本课程只是开始，要精通算法继续努力看书吧,5,1
mooc63636253343002691,收益很多，谢谢老师,5,1
mooc1536657981097,老师讲得有条理，而且有相关的练习题，对数据结构能学到很多,5,1
Shalashaska,吼啊！！！,5,1
残忍的angel,强烈推荐。,5,1
breatheykt1435657062701,好！真好！真的好！,5,1
学习的样子,很好学到了很多！,5,1
mooc39966487757048897,讲得很好，值得学习,5,1
幸不辱命阿,非常详细的课程！大二已经上过课程，然而再听一遍收获还是很多，考研党也很适用哦,5,1
苏凯荣,符合教材需要，每章都讲的还行,5,1
mooc1527740122053,很不错很有收获,5,1
mooc1536328847855,挺好的真的，挺好的我觉得真的挺好的,5,1
kjbil,非常好对新手帮助特大,5,1
Wushes,非常喜欢两位老师。讲解生动有趣！不过感觉学起来有点难。,5,1
duanxzyuan163com,老师讲的很细，内容配合例子也很易懂，就是Floyid的算法没有例子。,5,1
52datastruct,超级赞！！！,5,1
ykt1504448122068,课程不错，值得学习,5,1
ltblog,讲的很详细，谢谢浙江大学老师们。,5,1
C2班20171101037,我很庆幸能选择这门课，我通过这门课学到了很多,5,1
袁凪炎,狠狠地补习了一把树和图，非常有帮助,5,1
mooc1529765854782,是学习计算机的一门很好的课程。,5,1
GoodTsing,我乡土小野一名，正规的只听过清华严老师的视频课，陈老师和何老师这是第二次正规听课，讲得非常好，内容我能听懂。我现在的惟一疑问就是：谁是姥姥？陈老师还是何老师？有个什么梗？我想听听，谢谢。,5,1
mooc_mollyjiang,内容详细，思路清晰。很好的帮助了我的学习！谢谢老师们,5,1
X3222,学习了很多新知识，以前的一些问题结合起来想也豁然开朗,5,1
不如诗ykt1502364770402,老师讲的很细,5,1
shuyang812,媲美普林斯顿算法课程。,5,1
langwangsong,两位老师讲的非常好，十分感谢,5,1
艾加加,上课风格很好，练习题设计非常用心,5,1
RepublicCode,棒！强烈推荐,5,1
ykt1489110004367,真的很用心，特别谢谢老师们！！,5,1
EHDE,老师讲得非常好,5,1
吃薯条咩咩,可以多一点课堂练习,5,1
zengkun1997163com,这课非常好！,5,1
王晓慧1999,棒非常的棒,5,1
ivan9161,老师讲的内容浅显易懂，点赞,5,1
Chapter_,两位教授讲的课都非常的棒。我主要从三个方面说一下，首先是内容组织方面，难度稍微大一点或者内容较多的都会安排两次课或者三次，可以有较充分的时间去消化知识点并且在编程过程中熟练的去运用；授课方式上循循善诱，在一些关键的地方通过提出问题的方式让大家主动思考，而不是一味地填鸭式灌输；另外，每次课布置的作业都是有难度梯度的，能力比较强的可以挑战一些难度大的题目，稍微弱一点的可以做简单一点的题，不会让小白望而却步，也不会让高手觉得无聊。这应该是我在MOOC平台上遇见的为数不多的能够把一门传统中较为难学好的课教授得如此好的老师了。,5,1
mooc43877619934561828,非常不错，重点免费,5,1
就是麦兜,讲解深入浅出，有充足的练习。,5,1
mooc41367115909486003,配套习题库很棒,5,1
丹不定嘞嘞,因为字幕组每次都笑翻在电脑前（我笑点低但是恶意卖萌太过分了）体验到了久违的轻松活泼的上课气氛，讲得贼好，就酱,5,1
不减到75我不改名,非常完美，由浅入深,5,1
liangzx51,值得推荐啊,5,1
WA_ker,很棒，比我们学校教的内容要全,5,1
Vans凡,挺好的挺好的,5,1
ykt1517621276203,老师讲的真的是太好了，不愧是浙江大学,5,1
lhotsee,成为了姥姥的铁粉，浙大很赞！,5,1
神仙404,有趣，优秀，优质,5,1
m18813058377163com,老师讲的很好，编程题也很好,5,1
033162彭锦,习题，课程都很棒,5,1
Hurt.,非常棒的课程,5,1
mooc40761334303416469,不知道是第几次学习数据结构了，依旧得到了新的东西,5,1
小情绪mooc227,内容紧凑，思路清晰,5,1
Miazzy,棒！强烈推荐,5,1
mooc75211254352400070,讲解的比较详细形象,5,1
无为mooc126,列子很生动，就是进度感觉有点快了。,5,1
谢张天浩,老师讲课风趣幽默内容全面由浅入深作业难度适中富有挑战性,5,1
mooc1530590167523,感觉讲得问题很深很难，但是不经历风雨何来彩虹？,5,1
mooc1535866661889,百闻不如一见,5,1
ykt1522201236264,讲的很通俗易懂,5,1
ben561,很棒，很长知识~老师们，辛苦了！,5,1
pc不是pc,好好好好好,5,1
mooc1531135753908,excellent,5,1
寻常巷陌ykt1494894671594,女神老师好幽默,5,1
ddttzz89163com,老师讲的很详细，比自己看书好多了,5,1
肇文华,很好，就是我的c语言不太好，代码不能完全看懂,5,1
mooc41120767776465084,很不错讲代码很细课程通俗易懂,5,1
mooc1521282542954,没有想到，慕课网还有含金量那么高的课程。,5,1
班怪先生,讲的课干货满满，许多课堂上的思考题如果自己认真去想还是很有意思的,5,1
mooc39753531117558929,老师上课讲的清晰有趣，同时配套的习题资源不少,5,1
练级-MOOC,讲解内容非常详细，给力！,5,1
Aidanbin,内容丰富，很照顾小白，安排的练习很经典,5,1
allen柯,很棒超级棒，只是我自己水平太菜。提个建议：提交代码的测试点如果错误了，错误提示信息能不能更明确一些，有时候实在读不懂自己到底哪出错了,5,1
郁汐,简单粗暴明了,5,1
郭dream,我觉得很好呀,5,1
热爱学习的mooc,马上也要学习数据结构了，刚好在mooc上面看到这门课程，很赞!,5,1
pandaplus,非常通俗的课程解说,5,1
cuit2017032007王钟田,老师内容完整，重要是配有代码。更重要是免费课堂,5,1
silencerman,真的挺不错的课，讲的干货，还有课后小问题以及课后作业，挺好。就是老师课件上有时会有一些错误，希望能越来越好。,5,1
灵魂失重,坚持坚持坚持，感谢陈越姥姥,5,1
信息sy1701周炜程,讲的非常好,5,1
李志豪mooc,棒棒版本啊,5,1
沉默的悄悄丶,陈越姥姥太强了。非cs专业也能听懂,5,1
摇橹梦里水乡,老师的讲解很好，结构清晰，好课程。,5,1
lhdhl,挺好的，感觉难度不是特别大,5,1
wwwwwiiiiiiio,老师非常上心，讲的非常棒,5,1
mooc1508416663025,很好，很清晰,5,1
阿特密斯X,特别好，强推,5,1
-Rookie-,很适合数据结构入门学习,5,1
dgq张展鹏,讲的非常好,5,1
interim,与语言无关的数据结构。,5,1
倾心唯,课堂理论和课后习题搭配，确实一定程度上调动了网络学习的积极性,5,1
NoNoNi,我觉得这个MOOC很棒，真的能学到东西，作业也能帮助我们及时巩固学到的知识，赞。,5,1
faruxue87,挺不错的。,5,1
黑白sp,为怪姥姥疯狂打call,5,1
好好学习99,感谢浙大！感谢慕课！老师讲得很赞，习题也很赞！,5,1
Q撸起袖子加油干Q,老师讲课感觉很好啊,5,1
wanghp00,之前大学没好好学这门课程，现在才发现这门课程的重要性。一定要好好学完！,5,1
vision_liang,老师讲得很好，循序渐进，对于我这种小白，也很容易理解。感谢老师,5,1
码农飞猪,重新温习一下有收获,5,1
mooc1535013018598,授课调理清晰，距离生动容易理解，被老师吸粉儿,5,1
swust5120167398,第一次接触这个课，老师给我的第一印象非常棒，讲课的时候非常清晰有节奏，时不时的一些网络语言呀，还有梗就让课变的非常有意思，，尤其是看到课后讨论里老师还配了颜文字，哇瞬间这老师也真是太可爱了！！！,5,1
夜阑归,条理清晰，易懂,5,1
mooc1506436543524,看了两周的课程，良心推荐，可以推荐给希望算法和数据结构进阶或者入门的同学,5,1
Anubisi,讲的很好，练习题的难度也好。,5,1
张假飞,我个人觉得还是挺好的，学校已经上过数据结构了，但是现在来看，还是能吸收到知识,5,1
MaxMeng,非常不错！,5,1
mooc1536381529444,授课内容非常有诚意~~知识点讲解很透彻,5,1
mooc1526956883021,非常不错，授之以渔！,5,1
华思麟,很NICE,5,1
WqBmlgB,陈姥姥讲课还是稳啊,5,1
云淡风轻mooc466,课程易懂！,5,1
betteramor,课程很精彩,5,1
序魅,感觉不错，举的例子都很鲜明，另外一些有趣的例子，使得印象更深刻,5,1
viskazbu122163com,课程很详细,5,1
std鼠,老师讲的都是重点内容，配合习题，很能提升能力。,5,1
kongchun,老师讲的很好，就是编程题有点难。,5,1
秋天大叔,很好，很详细，能理解,5,1
太子长琴01,挺不错的，不过需要一定基础比较好。,5,1
晚安Seeyou先生,感觉老师讲课打比方十分形象，很有意思,5,1
诠释轻音,讲的很细致，全面,5,1
shelby9439,老师讲的特别好！,5,1
Punster,棒！强烈推荐,5,1
照祥,再一次学习数据结构的课程，这次希望能够学懂更多的内容。,5,1
mooc1499265854309,棒！强烈推荐,5,1
OWEykt1533439097879,好....,5,1
never say,看视频、查阅资料与课后练习结合，学到很多,5,1
会煮饭,老师很好，讲课有深度。,5,1
云之声,课程很有趣，姥姥讲得我愿意听，只是我水平不到，理解起来有点吃力，课件中还有停顿的思考，这是比较独特的，也是我很喜欢的其中一点。,5,1
刘畅dreamcc,除了点赞也只能点赞了,5,1
有理想2171,好好好！！！,5,1
Gαvin,授课深入浅出真的很棒,5,1
BWSHOOTER,讲得仔细明白而且全面,5,1
Letsbegin,感觉不错吧,5,1
mooc1535259128163,课程讲解详细，通俗易懂,5,1
HUST_CS1705_廖苏琳,讲得很清楚，比自己看书理解得透彻,5,1
Fele,完全不会觉得无聊，课讲得很精彩,5,1
DeanK,姥姥最棒啦～,5,1
MmmodernSchool,课程讲解很好,5,1
429325956,简单易懂，课后作业贴合教学内容，老师讲的生动有趣,5,1
馍高一丈-潘,陈越老师的讲课，能够直达同学们心中的结，知道怎么去解这个结，让同学们在学习的时候没那么吃力。举的例子也很常见，讲解每一步都仔细，适当抛出问题发散同学们的思维。给陈老师点赞！,5,1
小黄鸭咩咩咩,灌注了很深刻的编程思想，难度不小,5,1
编程鬼才,老师讲得非常清晰！,5,1
AddOne,讲的特别仔细，浅显易懂，非常感谢能遇到这样的老师,5,1
mooc1507688828497,讲课讲的很生动，条理清楚,5,1
玻璃纸和薄荷糖201730684465,老师讲解清晰易懂，很有收获,5,1
微风轻轻起mooc,讲得很好老师很负责赞,5,1
张大大1,非常喜欢老师讲的很好,5,1
乐天派91,老师讲课非常风趣,5,1
mooc1523543097239,详细周到，对于基础部分很重视,5,1
脆弱的墨语,课程由浅入深，非常喜欢,5,1
goodsee,老师的水平很高，讲的很细致和直白，例子也十分的形象,5,1
桃花影落飞神剑,还不错，对于小白而言。,5,1
vimkka126com,陈越姥姥超赞,5,1
Move_the_heart,感觉这软件挺好用的。,5,1
HITEE,棒！强烈推荐,5,1
奋斗式波,老师讲课幽默风趣、清晰明了，真的强烈推荐！,5,1
胤龙决,已经工作，但是还是觉得每天需要学习一点东西。老师的课程让我受益匪浅，每天学习一点，也算是一种习惯,5,1
地瓜丶,很好非常好哦,5,1
ykt1463891132087,excellent,5,1
mooc1530321039853,老师讲的很棒，诙谐幽默，深入浅出，很有代入感非常接地气的老师,5,1
与世无争的纯,太难了，经常有听不懂的,5,1
Mannix_Pi,听过最好的数据结构课程,5,1
长沙奥巴马,真的不错很棒,5,1
55171003朱静,真的挺好的就是自己基础不行听得时候费一些劲但是老师讲的很好回去自己琢磨能更通透一些,5,1
小狼吼吼,清晰好懂~,5,1
hit11111111,第一个真正学到了数据结构,5,1
三生伏首拜阳明,课程本身并没有给出很多代码，这样让我们自己去实现，很棒,5,1
traceback123,老师讲课很有意思，很有互动性.完全不像别的那样照本宣科.有的老师就是照着书本读,5,1
ykt1525604924490,很多例子，讲得十分清楚，喜欢！,5,1
字子初,不错，就是我听不太懂，怎么办,5,1
m18230057876163com,老师上课形象幽默，不仅把知识点讲得清清楚楚，还让我学得津津有味，非常有代入感，非常棒，很喜欢！,5,1
mooc1533517756502,数据结构很有意思，我很喜欢,5,1
小黑Black,很好，循序渐进,5,1
DUT软网1702_201792002,老师讲的很好，推荐,5,1
门都不入直接撞的萌新,讲课内容深入浅出，非常好,5,1
WHU2015302540053,姥姥讲课超级赞的，通俗易懂,5,1
一584,超级棒，老师讲的很好,5,1
飞异,很不错的，学习课程的确需要有一些编程基础。,5,1
紫麦zxm,老师讲的超级好，各个讨论点也安排得当，一定要加油学！,5,1
Judith2333,老师讲解很形象，比自己看书学习的效果要好很多,5,1
努力翻身的咸鱼烯,课程很棒，自己编程水平不太好，所以感觉有的地方不是很理解，提升自己吧,5,1
AmazingRise,老师非常幽默，授课方式也很新颖。（早就听说过老师的鼎鼎大名）而且在课程中间还插入了一些问题，这种互动式听课真的很棒！强烈推荐,5,1
